# t_s,canli_hip_flx_derece,canli_knee_flx_derece,canli_ankle_flx_derece,pasif_hip_flx_derece,pasif_knee_flx_derece,pasif_ankle_flx_derece
2.392050,-5.997485,-95.126387,-16.008906,-1.708938,-111.546412,-33.604156
2.392200,-5.966235,-95.162907,-15.926092,-1.708865,-111.545774,-33.639018
2.392350,-5.934772,-95.199610,-15.843168,-1.708783,-111.545079,-33.677606
2.392500,-5.903103,-95.236489,-15.760125,-1.708700,-111.544378,-33.719322
2.392650,-5.871214,-95.273560,-15.676964,-1.708622,-111.543726,-33.763535
2.392800,-5.839119,-95.310810,-15.593657,-1.708559,-111.543177,-33.809588
2.392950,-5.806816,-95.348245,-15.510189,-1.708517,-111.542788,-33.856819
2.393100,-5.774309,-95.385862,-15.426537,-1.708504,-111.542611,-33.904568
2.393250,-5.741588,-95.423678,-15.342702,-1.708527,-111.542695,-33.952199
2.393400,-5.708651,-95.461697,-15.258678,-1.708594,-111.543083,-33.999111
2.393550,-5.675507,-95.499913,-15.174458,-1.708710,-111.543812,-33.500000
2.393700,-5.642159,-95.538321,-15.090041,-1.708833,-111.544594,-33.503111
2.393850,-5.608601,-95.576932,-15.005449,-1.708919,-111.545122,-33.512364
2.394000,-5.574826,-95.615750,-14.920699,-1.708970,-111.545407,-33.527567
2.394150,-5.540845,-95.654766,-14.835799,-1.708989,-111.545468,-33.548439
2.394300,-5.506660,-95.693973,-14.750757,-1.708980,-111.545331,-33.574615
2.394450,-5.472269,-95.733375,-14.665591,-1.708949,-111.545032,-33.605658
2.394600,-5.437660,-95.772985,-14.580320,-1.708902,-111.544612,-33.641063
2.394750,-5.402844,-95.812790,-14.494936,-1.708845,-111.544119,-33.680272
2.394900,-5.367828,-95.852783,-14.409432,-1.708786,-111.543602,-33.722679
2.395050,-5.332598,-95.892979,-14.323816,-1.708732,-111.543116,-33.767645
2.395200,-5.297154,-95.933379,-14.238081,-1.708691,-111.542715,-33.814505
2.395350,-5.261505,-95.973976,-14.152203,-1.708671,-111.542456,-33.862586
2.395500,-5.225657,-96.014763,-14.066170,-1.708680,-111.542390,-33.911219
2.395650,-5.189608,-96.055740,-13.979979,-1.708725,-111.542569,-33.959752
2.395800,-5.153346,-96.096923,-13.893646,-1.708813,-111.543037,-33.500000
2.395950,-5.116873,-96.138307,-13.807167,-1.708906,-111.543536,-33.503072
2.396100,-5.080185,-96.179894,-13.720548,-1.708963,-111.543788,-33.512203
2.396250,-5.043288,-96.221678,-13.633782,-1.708985,-111.543803,-33.527200
2.396400,-5.006168,-96.263674,-13.546886,-1.708976,-111.543603,-33.547780
2.396550,-4.968842,-96.305860,-13.459841,-1.708940,-111.543218,-33.573577
2.396700,-4.931295,-96.348255,-13.372663,-1.708883,-111.542685,-33.604157
2.396850,-4.893545,-96.390837,-13.285332,-1.708810,-111.542047,-33.639019
2.397000,-4.855579,-96.433622,-13.197862,-1.708728,-111.541352,-33.677607
2.397150,-4.817413,-96.476591,-13.110236,-1.708645,-111.540652,-33.719324
2.397300,-4.779035,-96.519757,-13.022465,-1.708568,-111.540000,-33.763537
2.397450,-4.740457,-96.563109,-12.934542,-1.708504,-111.539452,-33.809591
2.397600,-4.701669,-96.606657,-12.846479,-1.708462,-111.539063,-33.856822
2.397750,-4.662682,-96.650391,-12.758269,-1.708449,-111.538886,-33.904572
2.397900,-4.623483,-96.694324,-12.669928,-1.708472,-111.538970,-33.952203
2.398050,-4.584087,-96.738442,-12.581444,-1.708539,-111.539359,-33.999116
2.398200,-4.544474,-96.782767,-12.492842,-1.708655,-111.540088,-33.500000
2.398350,-4.504666,-96.827275,-12.404100,-1.708779,-111.540870,-33.503111
2.398500,-4.464650,-96.871981,-12.315234,-1.708865,-111.541399,-33.512364
2.398650,-4.424441,-96.916870,-12.226231,-1.708916,-111.541685,-33.527568
2.398800,-4.384032,-96.961949,-12.137098,-1.708935,-111.541746,-33.548439
2.398950,-4.343433,-97.007206,-12.047830,-1.708926,-111.541609,-33.574616
2.399100,-4.302652,-97.052634,-11.958421,-1.708895,-111.541311,-33.605658
2.399250,-4.261689,-97.098233,-11.868877,-1.708848,-111.540891,-33.641064
2.399400,-4.220524,-97.144022,-11.779227,-1.708791,-111.540398,-33.680273
2.399550,-4.179160,-97.190001,-11.689473,-1.708732,-111.539882,-33.722681
2.399700,-4.137610,-97.236154,-11.599598,-1.708678,-111.539396,-33.767647
2.399850,-4.095864,-97.282494,-11.509616,-1.708637,-111.538996,-33.814507
2.400000,-4.053918,-97.329023,-11.419529,-1.708617,-111.538736,-33.862589
2.400150,-4.011779,-97.375735,-11.329325,-1.708626,-111.538671,-33.911222
2.400300,-3.969455,-97.422621,-11.238990,-1.708671,-111.538851,-33.959756
2.400450,-3.926941,-97.469686,-11.148529,-1.708760,-111.539319,-33.500000
2.400600,-3.884249,-97.516918,-11.057927,-1.708853,-111.539819,-33.503072
2.400750,-3.841376,-97.564319,-10.967189,-1.708909,-111.540070,-33.512204
2.400900,-3.798315,-97.611895,-10.876327,-1.708931,-111.540085,-33.527201
2.401050,-3.755075,-97.659637,-10.785335,-1.708922,-111.539886,-33.547780
2.401200,-3.711652,-97.707548,-10.694223,-1.708887,-111.539502,-33.573578
2.401350,-3.668041,-97.755635,-10.603002,-1.708829,-111.538969,-33.604158
2.401500,-3.624250,-97.803888,-10.511664,-1.708757,-111.538332,-33.639020
2.401650,-3.580270,-97.852317,-10.420223,-1.708675,-111.537637,-33.677609
2.401800,-3.536090,-97.900933,-10.328690,-1.708592,-111.536937,-33.719326
2.401950,-3.491722,-97.949724,-10.237047,-1.708515,-111.536285,-33.763539
2.402100,-3.447171,-97.998686,-10.145284,-1.708451,-111.535738,-33.809593
2.402250,-3.402430,-98.047826,-10.053406,-1.708409,-111.535349,-33.856825
2.402400,-3.357506,-98.097137,-9.961398,-1.708396,-111.535173,-33.904575
2.402550,-3.312389,-98.146629,-9.869272,-1.708420,-111.535257,-33.952207
2.402700,-3.267092,-98.196287,-9.777011,-1.708486,-111.535646,-33.999120
2.402850,-3.221612,-98.246117,-9.684621,-1.708602,-111.536376,-33.500000
2.403000,-3.175939,-98.296125,-9.592115,-1.708726,-111.537158,-33.503111
2.403150,-3.130084,-98.346303,-9.499485,-1.708812,-111.537687,-33.512365
2.403300,-3.084036,-98.396658,-9.406744,-1.708863,-111.537973,-33.527568
2.403450,-3.037796,-98.447191,-9.313896,-1.708882,-111.538034,-33.548440
2.403600,-2.991371,-98.497895,-9.220932,-1.708874,-111.537898,-33.574616
2.403750,-2.944735,-98.548795,-9.127880,-1.708843,-111.537600,-33.605659
2.403900,-2.897900,-98.599881,-9.034725,-1.708795,-111.537181,-33.641065
2.404050,-2.850884,-98.651132,-8.941437,-1.708739,-111.536688,-33.680275
2.404200,-2.803705,-98.702449,-8.848189,-1.708679,-111.536172,-33.722682
2.404350,-2.756347,-98.753842,-8.755000,-1.708626,-111.535687,-33.767649
2.404500,-2.708816,-98.805349,-8.661733,-1.708585,-111.535287,-33.814510
2.404650,-2.661112,-98.857008,-8.568266,-1.708565,-111.535028,-33.862592
2.404800,-2.613225,-98.908861,-8.474520,-1.708574,-111.534963,-33.911225
2.404950,-2.565143,-98.960942,-8.380459,-1.708619,-111.535143,-33.959759
2.405100,-2.516874,-99.013258,-8.286064,-1.708708,-111.535611,-33.500000
2.405250,-2.468412,-99.065818,-8.191374,-1.708801,-111.536112,-33.503072
2.405400,-2.419748,-99.118626,-8.096460,-1.708858,-111.536364,-33.512204
2.405550,-2.370889,-99.171664,-8.001394,-1.708880,-111.536379,-33.527201
2.405700,-2.321832,-99.224924,-7.906262,-1.708871,-111.536180,-33.547780
2.405850,-2.272565,-99.278403,-7.811154,-1.708835,-111.535796,-33.573578
2.406000,-2.223100,-99.332076,-7.716103,-1.708778,-111.535264,-33.604159
2.406150,-2.173415,-99.385955,-7.621163,-1.708705,-111.534627,-33.639021
2.406300,-2.123525,-99.440017,-7.526305,-1.708624,-111.533932,-33.677610
2.406450,-2.073433,-99.494255,-7.431488,-1.708540,-111.533233,-33.719328
2.406600,-2.023141,-99.548669,-7.336657,-1.708463,-111.532581,-33.763541
2.406750,-1.972651,-99.603258,-7.241745,-1.708400,-111.532034,-33.809596
2.406900,-1.921954,-99.658034,-7.146697,-1.708358,-111.531646,-33.856828
2.407050,-1.871056,-99.712999,-7.051450,-1.708345,-111.531470,-33.904579
2.407200,-1.819953,-99.768156,-6.955966,-1.708369,-111.531555,-33.952210
2.407350,-1.768654,-99.823500,-6.860209,-1.708435,-111.531944,-33.999124
2.407500,-1.717139,-99.879054,-6.764202,-1.708551,-111.532674,-33.500000
2.407650,-1.665425,-99.934799,-6.667940,-1.708675,-111.533457,-33.503111
2.407800,-1.613514,-99.990732,-6.571450,-1.708761,-111.533986,-33.512365
2.407950,-1.561371,-100.046886,-6.474816,-1.708812,-111.534273,-33.527568
2.408100,-1.509024,-100.103232,-6.378043,-1.708831,-111.534334,-33.548440
2.408250,-1.456475,-100.159766,-6.281164,-1.708823,-111.534199,-33.574617
2.408400,-1.403726,-100.216482,-6.184208,-1.708792,-111.533901,-33.605660
2.408550,-1.350763,-100.273397,-6.087216,-1.708745,-111.533482,-33.641066
2.408700,-1.297594,-100.330504,-5.990189,-1.708688,-111.532989,-33.680276
2.408850,-1.244210,-100.387812,-5.893137,-1.708629,-111.532474,-33.722684
2.409000,-1.190622,-100.445314,-5.796032,-1.708575,-111.531989,-33.767651
2.409150,-1.136820,-100.503022,-5.698869,-1.708535,-111.531589,-33.814512
2.409300,-1.082817,-100.560924,-5.601606,-1.708515,-111.531331,-33.862594
2.409450,-1.028596,-100.619042,-5.504247,-1.708524,-111.531266,-33.911228
2.409600,-0.974161,-100.677371,-5.406765,-1.708569,-111.531446,-33.959763
2.409750,-0.919526,-100.735895,-5.309128,-1.708658,-111.531915,-33.500000
2.409900,-0.864680,-100.794627,-5.211346,-1.708751,-111.532416,-33.503072
2.410050,-0.809635,-100.853550,-5.113402,-1.708808,-111.532668,-33.512204
2.410200,-0.754379,-100.912673,-5.015323,-1.708830,-111.532684,-33.527201
2.410350,-0.698926,-100.971978,-4.917101,-1.708821,-111.532485,-33.547781
2.410500,-0.643262,-101.031477,-4.818774,-1.708785,-111.532102,-33.573579
2.410650,-0.587406,-101.091144,-4.720326,-1.708728,-111.531570,-33.604160
2.410800,-0.531359,-101.150978,-4.621771,-1.708655,-111.530933,-33.639022
2.410950,-0.475098,-101.211000,-4.523152,-1.708574,-111.530239,-33.677612
2.411100,-0.418632,-101.271200,-4.424462,-1.708491,-111.529539,-33.719330
2.411250,-0.361974,-101.331566,-4.325678,-1.708414,-111.528889,-33.763544
2.411400,-0.305108,-101.392113,-4.226818,-1.708350,-111.528342,-33.809599
2.411550,-0.248051,-101.452828,-4.127847,-1.708308,-111.527954,-33.856831
2.411700,-0.190794,-101.513722,-4.028773,-1.708296,-111.527778,-33.904582
2.411850,-0.133348,-101.574785,-3.929569,-1.708319,-111.527863,-33.952214
2.412000,-0.075700,-101.636033,-3.830251,-1.708386,-111.528253,-33.999128
2.412150,-0.017866,-101.697450,-3.730795,-1.708502,-111.528983,-33.500000
2.412300,0.040171,-101.759054,-3.631227,-1.708626,-111.529766,-33.503111
2.412450,0.098391,-101.820826,-3.531525,-1.708712,-111.530296,-33.512365
2.412600,0.156790,-101.882758,-3.431689,-1.708763,-111.530583,-33.527568
2.412750,0.215375,-101.944860,-3.331746,-1.708782,-111.530645,-33.548440
2.412900,0.274151,-102.007134,-3.231716,-1.708774,-111.530510,-33.574617
2.413050,0.333116,-102.069575,-3.131604,-1.708743,-111.530212,-33.605661
2.413200,0.392277,-102.132192,-3.031429,-1.708696,-111.529794,-33.641067
2.413350,0.451624,-102.194972,-2.931177,-1.708639,-111.529302,-33.680277
2.413500,0.511145,-102.257904,-2.830830,-1.708580,-111.528786,-33.722686
2.413650,0.570856,-102.321011,-2.730390,-1.708526,-111.528302,-33.767652
2.413800,0.630741,-102.384296,-2.629787,-1.708486,-111.527903,-33.814514
2.413950,0.690807,-102.447802,-2.528956,-1.708466,-111.527644,-33.862597
2.414100,0.751043,-102.511558,-2.427798,-1.708475,-111.527580,-33.911231
2.414250,0.811471,-102.575636,-2.326272,-1.708521,-111.527761,-33.959766
2.414400,0.872106,-102.640151,-2.224222,-1.708609,-111.528230,-33.500000
2.414550,0.932950,-102.705164,-2.121611,-1.708702,-111.528731,-33.503072
2.414700,0.993999,-102.770667,-2.018543,-1.708759,-111.528983,-33.512204
