# t_s,f_TA_Hz,u_TA,akt_TA,Fkas_TA_N,f_Sol_Hz,u_Sol,akt_Sol,Fkas_Sol_N,f_IP_Hz,u_IP,akt_IP,Fkas_IP_N,f_VL_Hz,u_VL,akt_VL,Fkas_VL_N,hip_flx_derece,knee_flx_derece,ankle_flx_derece
2.138550,27.916725,0.324554,0.588714,5.579163,13.180866,0.530859,0.597226,0.650312,27.988783,0.526049,0.789020,13.267982,91.483512,1.000000,0.961398,10.115376,14.721156,-119.401572,20.974168
2.138700,27.832974,0.323580,0.587617,5.577193,13.141323,0.529267,0.596943,0.648978,27.904817,0.524471,0.787689,13.255503,91.209061,1.000000,0.961597,10.108911,14.706218,-119.380908,20.957159
2.138850,27.749475,0.322609,0.586523,5.574463,13.101899,0.527679,0.596655,0.647751,27.821102,0.522898,0.786359,13.242875,90.935434,1.000000,0.961794,10.102406,14.691157,-119.360137,20.940595
2.139000,27.666227,0.321641,0.585430,5.570702,13.062594,0.526096,0.596362,0.646695,27.737639,0.521329,0.785029,13.230113,90.662628,1.000000,0.961990,10.095867,14.675964,-119.339265,20.924794
2.139150,27.583228,0.320676,0.584339,5.565854,13.023406,0.524518,0.596063,0.645831,27.654426,0.519765,0.783699,13.217222,90.390640,1.000000,0.962185,10.089292,14.660635,-119.318288,20.909863
2.139300,27.500479,0.319714,0.583249,5.560080,12.984336,0.522944,0.595759,0.645128,27.571463,0.518206,0.782370,13.204197,90.119468,1.000000,0.962379,10.082667,14.645173,-119.297199,20.895682
2.139450,27.417977,0.318755,0.582162,5.553717,12.945383,0.521375,0.595450,0.644519,27.488748,0.516651,0.781041,13.191024,89.849110,1.000000,0.962572,10.075972,14.629588,-119.275985,20.881932
2.139600,27.335723,0.317799,0.581076,5.547201,12.906546,0.519811,0.595135,0.643912,27.406282,0.515101,0.779713,13.177686,89.579562,1.000000,0.962764,10.069185,14.613891,-119.254632,20.868175
2.139750,27.253716,0.316846,0.579993,5.540963,12.867827,0.518252,0.594816,0.643214,27.324063,0.513556,0.778386,13.164166,89.310823,1.000000,0.962955,10.062284,14.598096,-119.233127,20.853954
2.139900,27.171955,0.315895,0.578911,5.535332,12.829223,0.516697,0.594491,0.642348,27.242091,0.512015,0.777058,13.150450,89.042891,1.000000,0.963145,10.055259,14.582212,-119.211464,20.838898
2.140050,27.090439,0.314947,0.577831,5.530466,12.790736,0.515147,0.594162,0.641277,27.160365,0.510479,0.775732,13.136535,88.775762,1.000000,0.963334,10.048107,14.566245,-119.189637,20.822801
2.140200,27.009168,0.314003,0.576752,5.526316,12.752363,0.513602,0.593828,0.640004,27.078884,0.508948,0.774406,13.122428,88.509435,1.000000,0.963522,10.040835,14.550193,-119.167652,20.805665
2.140350,26.928140,0.313061,0.575676,5.522648,12.714106,0.512061,0.593488,0.638574,26.997647,0.507421,0.773080,13.108143,88.243907,1.000000,0.963709,10.033459,14.534050,-119.145516,20.787698
2.140500,26.847356,0.312121,0.574601,5.519097,12.675964,0.510525,0.593144,0.637065,26.916654,0.505899,0.771755,13.093701,107.979175,1.000000,0.963895,10.025999,14.517804,-119.123239,20.769255
2.140650,26.766814,0.311185,0.573529,5.515258,12.637936,0.508993,0.592795,0.635562,26.835904,0.504381,0.770431,13.079125,107.655238,1.000000,0.964081,10.018475,14.501441,-119.100834,20.750757
2.140800,26.686513,0.310251,0.572458,5.510778,12.600022,0.507466,0.592441,0.634148,26.755397,0.502868,0.769107,13.064436,107.332272,1.000000,0.964265,10.010902,14.484951,-119.078307,20.732596
2.140950,26.606454,0.309321,0.571389,5.505436,12.562222,0.505944,0.592083,0.632875,26.675130,0.501359,0.767784,13.049647,107.010275,1.000000,0.964448,10.003287,14.468324,-119.055663,20.715042
2.141100,26.526634,0.308393,0.570321,5.499192,12.524536,0.504426,0.591720,0.631761,26.595105,0.499855,0.766462,13.034764,106.689244,1.000000,0.964630,9.995628,14.451558,-119.032901,20.698191
2.141250,26.447055,0.307468,0.569256,5.492188,12.486962,0.502912,0.591352,0.630783,26.515320,0.498356,0.765140,13.019783,106.369176,1.000000,0.964811,9.987914,14.434655,-119.010013,20.681945
2.141400,26.367713,0.306545,0.568192,5.484714,12.449501,0.501404,0.590980,0.629884,26.435774,0.496860,0.763820,13.004694,106.050069,1.000000,0.964991,9.980129,14.417622,-118.986989,20.666039
2.141550,26.288610,0.305625,0.567130,5.477138,12.412153,0.499900,0.590603,0.628987,26.356466,0.495370,0.762500,12.989482,105.731919,1.000000,0.965171,9.972255,14.400470,-118.963818,20.650107
2.141700,26.209744,0.304709,0.566070,5.469820,12.374916,0.498400,0.590221,0.628013,26.277397,0.493884,0.761180,12.974134,105.414723,1.000000,0.965349,9.964277,14.383210,-118.940490,20.633764
2.141850,26.131115,0.303794,0.565012,5.463034,12.337791,0.496905,0.589835,0.626899,26.198565,0.492402,0.759862,12.958641,105.098479,1.000000,0.965526,9.956183,14.365851,-118.916998,20.616698
2.142000,26.052722,0.302883,0.563956,5.456905,12.300778,0.495414,0.589445,0.625611,26.119969,0.490925,0.758544,12.942999,104.783183,1.000000,0.965703,9.947973,14.348395,-118.893340,20.598731
2.142150,25.974564,0.301974,0.562902,5.451390,12.263876,0.493928,0.589050,0.624152,26.041609,0.489452,0.757227,12.927215,104.468834,1.000000,0.965878,9.939653,14.330844,-118.869518,20.579863
2.142300,25.896640,0.301069,0.561849,5.446290,12.227084,0.492446,0.588651,0.622559,25.963484,0.487984,0.755911,12.911302,104.155427,1.000000,0.966053,9.931236,14.313190,-118.845539,20.560260
2.142450,25.818950,0.300165,0.560798,5.441302,12.190403,0.490969,0.588248,0.620894,25.885594,0.486520,0.754596,12.895277,103.842961,1.000000,0.966227,9.891474,14.295425,-118.821411,20.540214
2.142600,25.741493,0.299265,0.559749,5.436051,12.153832,0.489496,0.587840,0.619240,25.807937,0.485060,0.753281,12.879148,103.531432,1.000000,0.966399,9.883521,14.277546,-118.797189,20.520116
2.142750,25.664269,0.298367,0.558702,5.430242,12.117370,0.488027,0.587428,0.617665,25.730513,0.483605,0.751968,12.862927,103.220838,1.000000,0.966571,9.875615,14.259547,-118.772897,20.500303
2.142900,25.587276,0.297472,0.557657,5.423714,12.081018,0.486563,0.587012,0.616211,25.653322,0.482154,0.750655,12.846626,102.911175,1.000000,0.966742,9.867748,14.241421,-118.748532,20.480986
2.143050,25.510514,0.296580,0.556613,5.416459,12.044775,0.485103,0.586592,0.614889,25.576362,0.480708,0.749344,12.830253,102.602442,1.000000,0.966912,9.859904,14.223164,-118.724085,20.462229
2.143200,25.433983,0.295690,0.555572,5.408618,12.008641,0.483648,0.586168,0.613677,25.499633,0.479266,0.748033,12.813805,102.294634,1.000000,0.967082,9.852058,14.204779,-118.699541,20.443935
2.143350,25.357681,0.294803,0.554532,5.400442,11.972615,0.482197,0.585740,0.612526,25.423134,0.477828,0.746723,12.797278,101.987751,1.000000,0.967250,9.844181,14.186270,-118.674883,20.425880
2.143500,25.281608,0.293918,0.553494,5.392234,11.936697,0.480751,0.585308,0.611373,25.346864,0.476394,0.745415,12.780661,101.681787,1.000000,0.967417,9.836243,14.167644,-118.650094,20.407758
2.143650,25.205763,0.293037,0.552458,5.384286,11.900887,0.479308,0.584872,0.610153,25.270824,0.474965,0.744107,12.763948,101.376742,1.000000,0.967584,9.828219,14.148909,-118.625157,20.389258
2.143800,25.130145,0.292157,0.551423,5.376805,11.865184,0.477870,0.584431,0.608816,25.195011,0.473540,0.742800,12.747133,101.072612,1.000000,0.967750,9.820089,14.130070,-118.600060,20.370129
2.143950,25.054755,0.291281,0.550391,5.369882,11.829588,0.476437,0.583987,0.607336,25.119426,0.472120,0.741494,12.730218,100.769394,1.000000,0.967914,9.811840,14.111128,-118.574795,20.350235
2.144100,24.979591,0.290407,0.549360,5.363467,11.794100,0.475007,0.583540,0.605717,25.044068,0.470703,0.740190,12.713211,100.467086,1.000000,0.968078,9.803469,14.092082,-118.549358,20.329581
2.144250,24.904652,0.289536,0.548331,5.357392,11.758717,0.473582,0.583088,0.603989,24.968936,0.469291,0.738886,12.696123,100.165684,1.000000,0.968242,9.794979,14.072925,-118.523750,20.308302
2.144400,24.829938,0.288667,0.547304,5.351410,11.723441,0.472162,0.582633,0.602202,24.894029,0.467883,0.737584,12.678973,99.865187,1.000000,0.968404,9.786378,14.053648,-118.497974,20.286635
2.144550,24.755448,0.287801,0.546279,5.345259,11.688271,0.470745,0.582173,0.600415,24.819347,0.466480,0.736282,12.661777,99.565592,1.000000,0.968565,9.777673,14.034241,-118.472034,20.264852
2.144700,24.681182,0.286938,0.545256,5.338720,11.653206,0.469333,0.581711,0.598678,24.744889,0.465080,0.734982,12.644549,99.266895,1.000000,0.968726,9.768871,14.014695,-118.445932,20.243204
2.144850,24.607138,0.286077,0.544234,5.331667,11.618247,0.467925,0.581244,0.597026,24.670654,0.463685,0.733683,12.627299,98.969094,1.000000,0.968885,9.759974,13.995003,-118.419668,20.221862
2.145000,24.533317,0.285219,0.543215,5.324093,11.583392,0.466521,0.580774,0.595468,24.596642,0.462294,0.732385,12.610031,98.672187,1.000000,0.969044,9.750979,13.975163,-118.393241,20.200880
2.145150,24.459717,0.284363,0.542197,5.316105,11.548642,0.465122,0.580300,0.593989,24.522852,0.460907,0.731088,12.592743,98.376171,1.000000,0.969202,9.741880,13.955176,-118.366645,20.180187
2.145300,24.386338,0.283510,0.541181,5.307903,11.513996,0.463726,0.579823,0.592549,24.449284,0.459524,0.729792,12.575429,98.081042,1.000000,0.969360,9.732667,13.935045,-118.339872,20.159607
2.145450,24.313179,0.282660,0.540166,5.299722,11.479454,0.462335,0.579342,0.591099,24.375936,0.458146,0.728497,12.558079,97.786799,1.000000,0.969516,9.723329,13.914776,-118.312916,20.138902
2.145600,24.240239,0.281812,0.539154,5.291788,11.445015,0.460948,0.578858,0.589589,24.302808,0.456771,0.727204,12.540684,97.493438,1.000000,0.969672,9.713858,13.894376,-118.285770,20.117823
2.145750,24.167519,0.280966,0.538143,5.284261,11.410680,0.459565,0.578371,0.587978,24.229900,0.455401,0.725912,12.523240,97.200958,1.000000,0.969826,9.704249,13.873849,-118.258431,20.096170
2.145900,24.095016,0.280123,0.537135,5.277206,11.376448,0.458187,0.577880,0.586245,24.157210,0.454035,0.724621,12.505743,96.909355,1.000000,0.969980,9.691964,13.853198,-118.230896,20.073833
2.146050,24.022731,0.279283,0.536128,5.270576,11.342319,0.456812,0.577385,0.584394,24.084738,0.452673,0.723331,12.488195,96.618627,1.000000,0.970133,9.682135,13.832424,-118.203173,20.050812
2.146200,23.950663,0.278445,0.535123,5.264232,11.308292,0.455442,0.576888,0.582447,24.012484,0.451315,0.722042,12.470605,96.328771,1.000000,0.970286,9.672194,13.811521,-118.175267,20.027215
2.146350,23.878811,0.277610,0.534119,5.257981,11.274367,0.454075,0.576387,0.580445,23.940447,0.449961,0.720755,12.452982,96.039785,1.000000,0.970437,9.662152,13.790486,-118.147182,20.003221
2.146500,23.807174,0.276777,0.533118,5.251614,11.240544,0.452713,0.575882,0.578432,23.868625,0.448611,0.719469,12.435336,95.751666,1.000000,0.970588,9.652018,13.769311,-118.118926,19.979045
2.146650,23.735753,0.275947,0.532118,5.244959,11.206822,0.451355,0.575375,0.576449,23.797019,0.447265,0.718185,12.417677,95.464411,1.000000,0.970738,9.641801,13.747990,-118.090500,19.954884
2.146800,23.664546,0.275119,0.531120,5.237916,11.173202,0.450001,0.574864,0.574525,23.725628,0.445923,0.716901,12.400011,95.178017,1.000000,0.970887,9.631506,13.726520,-118.061907,19.930878
2.146950,23.593552,0.274293,0.530124,5.230478,11.139682,0.448651,0.574351,0.572669,23.654452,0.444586,0.715619,12.382339,94.892483,1.000000,0.971036,9.621132,13.704897,-118.033146,19.907075
2.147100,23.522771,0.273470,0.529130,5.222725,11.106263,0.447305,0.573834,0.570869,23.583488,0.443252,0.714338,12.364658,94.607806,1.000000,0.971183,9.610675,13.683125,-118.004213,19.883429
2.147250,23.452203,0.272650,0.528138,5.214808,11.072944,0.445963,0.573314,0.569097,23.512738,0.441922,0.713059,12.346962,94.323983,1.000000,0.971330,9.600129,13.661206,-117.975103,19.859809
2.147400,23.381846,0.271832,0.527147,5.206909,11.039726,0.444625,0.572791,0.567316,23.442200,0.440596,0.711781,12.329243,94.041011,1.000000,0.971476,9.589484,13.639146,-117.945811,19.836035
2.147550,23.311701,0.271017,0.526158,5.199196,11.006606,0.443291,0.572265,0.565488,23.371873,0.439274,0.710504,12.311494,93.758888,1.000000,0.971622,9.578735,13.616949,-117.916331,19.811916
2.147700,23.241766,0.270204,0.525172,5.191794,10.973587,0.441961,0.571736,0.563579,23.301757,0.437957,0.709228,12.293709,93.477611,1.000000,0.971766,9.567877,13.594621,-117.886660,19.787296
2.147850,23.172040,0.269393,0.524186,5.184752,10.940666,0.440635,0.571205,0.561574,23.231852,0.436643,0.707954,12.275887,93.197178,1.000000,0.971910,9.556910,13.572164,-117.856795,19.762082
2.148000,23.102524,0.268585,0.523203,5.178037,10.907844,0.439313,0.570670,0.559471,23.162156,0.435333,0.706682,12.258029,92.917587,1.000000,0.972053,9.545836,13.549576,-117.826739,19.736266
2.148150,23.033217,0.267779,0.522221,5.171546,10.875120,0.437996,0.570132,0.557289,23.092670,0.434027,0.705410,12.240142,92.638834,1.000000,0.972196,9.534662,13.526857,-117.796492,19.709919
2.148300,22.964117,0.266976,0.521242,5.165133,10.842495,0.436682,0.569592,0.555056,23.023392,0.432725,0.704141,12.222233,92.360917,1.000000,0.972337,9.523395,13.504000,-117.766058,19.683172
2.148450,22.895225,0.266175,0.520264,5.158638,10.809967,0.435372,0.569049,0.552806,22.954322,0.431427,0.702872,12.204311,92.083835,1.000000,0.972478,9.512043,13.481002,-117.735441,19.656188
2.148600,22.826539,0.265376,0.519288,5.151932,10.777538,0.434065,0.568503,0.550572,22.885459,0.430132,0.701605,12.186383,91.807583,1.000000,0.972618,9.500612,13.457858,-117.704643,19.629117
2.148750,22.758059,0.264580,0.518313,5.144936,10.745205,0.432763,0.567954,0.548375,22.816802,0.428842,0.700339,12.168454,91.532160,1.000000,0.972758,9.489105,13.434563,-117.673665,19.602071
2.148900,22.689785,0.263786,0.517341,5.137642,10.712969,0.431465,0.567403,0.546224,22.748352,0.427555,0.699075,12.150526,91.257564,1.000000,0.972896,9.477523,13.411116,-117.642506,19.575095
2.149050,22.621716,0.262995,0.516370,5.130106,10.680830,0.430171,0.566848,0.544113,22.680107,0.426273,0.697813,12.132598,90.983791,1.000000,0.973034,9.465863,13.387517,-117.611163,19.548162
2.149200,22.553851,0.262206,0.515401,5.122439,10.648788,0.428880,0.566292,0.542024,22.612067,0.424994,0.696551,12.114665,90.710840,1.000000,0.973172,9.454118,13.363768,-117.579632,19.521185
2.149350,22.486189,0.261419,0.514434,5.114770,10.616842,0.427593,0.565732,0.539928,22.544230,0.423719,0.695292,12.096722,90.438707,1.000000,0.973308,9.442284,13.339872,-117.547910,19.494034
2.149500,22.418731,0.260635,0.513469,5.107225,10.584991,0.426311,0.565171,0.537798,22.476598,0.422448,0.694033,12.078766,110.167391,1.000000,0.973444,9.430356,13.315833,-117.515991,19.466571
2.149650,22.351474,0.259853,0.512505,5.099894,10.553236,0.425032,0.564606,0.535611,22.409168,0.421180,0.692777,12.060791,109.836889,1.000000,0.973579,9.418329,13.291654,-117.483872,19.438677
2.149800,22.284420,0.259074,0.511543,5.092814,10.521576,0.423757,0.564039,0.533352,22.341941,0.419917,0.691521,12.042797,109.507378,1.000000,0.973714,9.406203,13.267336,-117.451551,19.410280
2.149950,22.217567,0.258296,0.510583,5.085964,10.490012,0.422485,0.563470,0.531020,22.274915,0.418657,0.690267,12.024785,109.178856,1.000000,0.973847,9.393979,13.242878,-117.419029,19.381367
2.150100,22.150914,0.257522,0.509625,5.079269,10.458542,0.421218,0.562898,0.528627,22.208090,0.417401,0.689015,12.006760,108.851320,1.000000,0.973980,9.381663,13.218279,-117.386307,19.351983
2.150250,22.084461,0.256749,0.508669,5.072624,10.427166,0.419954,0.562324,0.526194,22.141466,0.416149,0.687764,11.988726,108.524766,1.000000,0.974113,9.369260,13.193535,-117.353387,19.322222
2.150400,22.018208,0.255979,0.507714,5.065914,10.395884,0.418694,0.561747,0.523745,22.075041,0.414900,0.686515,11.970690,108.199191,1.000000,0.974244,9.356776,13.168643,-117.320270,19.292202
2.150550,21.952153,0.255211,0.506761,5.059040,10.364697,0.417438,0.561168,0.521306,22.008816,0.413656,0.685268,11.952658,107.874594,1.000000,0.974375,9.344215,13.143597,-117.286960,19.262038
2.150700,21.886297,0.254445,0.505810,5.051943,10.333603,0.416186,0.560586,0.518894,21.942790,0.412415,0.684022,11.934632,107.550970,1.000000,0.974506,9.331582,13.118397,-117.253457,19.231820
2.150850,21.820638,0.253682,0.504861,5.044611,10.302602,0.414937,0.560003,0.516519,21.876961,0.411178,0.682777,11.916615,107.228317,1.000000,0.974635,9.318879,13.093039,-117.219761,19.201595
2.151000,21.755176,0.252921,0.503914,5.037080,10.271694,0.413693,0.559417,0.514178,21.811330,0.409944,0.681534,11.898605,106.906632,1.000000,0.974764,9.306104,13.067524,-117.185871,19.171356
2.151150,21.689910,0.252162,0.502968,5.029424,10.240879,0.412451,0.558829,0.511862,21.745896,0.408714,0.680293,11.880599,106.585912,1.000000,0.974892,9.293255,13.041853,-117.151785,19.141054
2.151300,21.624841,0.251406,0.502024,5.021735,10.210156,0.411214,0.558238,0.509552,21.680659,0.407488,0.679053,11.862593,106.266154,1.000000,0.975020,9.280331,13.016027,-117.117499,19.110604
2.151450,21.559966,0.250651,0.501082,5.014104,30.179526,0.409980,0.557645,0.507229,21.615617,0.406266,0.677815,11.844583,105.947356,1.000000,0.975147,9.267329,12.990051,-117.083013,19.079911
2.151600,21.495286,0.249899,0.500141,5.006599,30.088987,0.408751,0.557051,0.504874,21.550770,0.405047,0.676578,11.826566,105.629514,1.000000,0.975273,9.254249,12.963925,-117.048323,19.048886
2.151750,21.430800,0.249150,0.499203,4.999253,29.998720,0.407524,0.556454,0.502477,21.486118,0.403832,0.675343,11.808539,105.312625,1.000000,0.975399,9.241090,12.937652,-117.013430,19.017473
2.151900,21.366508,0.248402,0.498266,4.992058,29.908724,0.406302,0.555855,0.500035,21.421659,0.402620,0.674109,11.790503,104.996687,1.000000,0.975524,9.227857,12.911232,-116.978334,18.985653
2.152050,21.302409,0.247657,0.497331,4.984970,29.818998,0.405083,0.555254,0.497555,21.357394,0.401412,0.672878,11.772460,104.681697,1.000000,0.975648,9.214554,12.884664,-116.943037,18.953447
2.152200,21.238501,0.246914,0.496398,4.977919,29.729541,0.403868,0.554651,0.495048,21.293322,0.400208,0.671647,11.754412,104.367652,1.000000,0.975772,9.201186,12.857947,-116.907541,18.920915
2.152350,21.174786,0.246173,0.495466,4.970829,29.640352,0.402656,0.554045,0.492533,21.229442,0.399007,0.670419,11.736364,104.054549,1.000000,0.975895,9.187760,12.831078,-116.871849,18.888135
2.152500,21.111261,0.245435,0.494536,4.963631,29.551431,0.401448,0.553438,0.490027,21.165754,0.397810,0.669192,11.718318,103.742386,1.000000,0.976017,9.174283,12.804055,-116.835963,18.855189
2.152650,21.047928,0.244698,0.493608,4.956282,29.462777,0.400244,0.552829,0.487543,21.102257,0.396617,0.667967,11.700278,103.431159,1.000000,0.976139,9.160759,12.776876,-116.799886,18.822145
2.152800,20.984784,0.243964,0.492682,4.948770,29.374389,0.399043,0.552218,0.485090,21.038950,0.395427,0.666743,11.682244,103.120865,1.000000,0.976260,9.147191,12.749540,-116.763619,18.789044
2.152950,20.921830,0.243232,0.491757,4.941115,29.286266,0.397846,0.551605,0.482670,20.975833,0.394241,0.665521,11.664216,102.811502,1.000000,0.976381,9.133581,12.722046,-116.727162,18.755893
2.153100,20.859064,0.242503,0.490835,4.933364,29.198407,0.396652,0.550990,0.480274,20.912905,0.393058,0.664301,11.646191,102.503068,1.000000,0.976501,9.119931,12.694396,-116.690514,18.722666
2.153250,20.796487,0.241775,0.489914,4.925579,29.110812,0.395462,0.550374,0.477894,20.850167,0.391879,0.663082,11.628168,102.195559,1.000000,0.976620,9.106241,12.666592,-116.653676,18.689310
